url,redirect_count,roi_discrepancy,iframe_ratio,domain_age_days,ssl_active,label
http://phish-site-173.tk,3,0.6908067475133866,0.6820545496272898,29,0,1
http://phish-site-17.tk,5,0.8088385734538097,0.6543793247877938,3,0,1
http://safe-site-470.com,1,0.027879592521479247,0.04023175172973281,1223,1,0
http://phish-site-348.tk,6,0.6754188050904781,0.6833064921343796,17,0,1
http://phish-site-324.tk,2,0.9275511585707069,0.6438690614385731,26,0,1
http://phish-site-224.tk,7,0.6854863734009028,0.9825587470608105,3,0,1
http://safe-site-291.com,0,0.07264190250724285,0.17798983948046387,3621,0,0
http://safe-site-420.com,0,0.008255108962926893,0.09581304630096642,1360,1,0
http://safe-site-315.com,0,0.07734570667140213,0.19365012658955488,4254,1,0
http://phish-site-365.tk,4,0.600710346506246,0.5785306059559869,17,0,1
http://phish-site-440.tk,5,0.6080114832485838,0.5600462352035669,8,0,1
http://phish-site-439.tk,4,0.5224309618220258,0.49285994647659004,14,0,1
http://phish-site-116.tk,6,0.984276303021524,0.8713353075227575,22,0,1
http://phish-site-196.tk,6,0.7135476122381437,0.973787012333743,10,0,1
http://safe-site-241.com,0,0.042864222919070896,0.1529417115383835,6643,1,0
http://safe-site-21.com,0,0.0016221348882327514,0.15483400699561822,1919,1,0
http://safe-site-499.com,0,0.08455043247466532,0.11247605183314602,3068,1,0
http://safe-site-67.com,0,0.07966963200814899,0.023863621557436668,4336,1,0
http://phish-site-47.tk,2,0.5408795470106449,0.9441283498833103,15,1,1
http://phish-site-222.tk,9,0.9415179899781677,0.5429994564122623,11,0,1
http://safe-site-441.com,0,0.046268107174087074,0.1902638748789872,5714,1,0
http://phish-site-19.tk,5,0.7496276499362815,0.8686672628908783,20,0,1
http://safe-site-187.com,0,0.06979368229219006,0.08226746203937217,1916,1,0
http://safe-site-364.com,0,0.0683000335170965,0.1979442360100213,6338,1,0
http://safe-site-200.com,0,0.005340548399243805,0.15288585273229288,4739,1,0
http://safe-site-493.com,0,0.0871593854039657,0.18475068232050984,3278,1,0
http://phish-site-34.tk,7,0.9964923493922053,0.7446014287543197,27,0,1
http://safe-site-130.com,0,0.07969485960882038,0.09017802624891891,6752,1,0
http://safe-site-79.com,0,0.010272159548704307,0.02873230690790798,4264,1,0
http://phish-site-162.tk,8,0.972377304477552,0.5420402618959131,6,0,1
http://safe-site-312.com,1,0.0723597104720096,0.08040603441057562,4657,1,0
http://phish-site-296.tk,2,0.8992379378068625,0.7747467946432587,13,0,1
http://phish-site-281.tk,3,0.5267311443391851,0.7164783007994671,26,0,1
http://phish-site-112.tk,7,0.8247763110822719,0.4988890221001431,26,0,1
http://phish-site-87.tk,2,0.7671076695958043,0.7345059785005922,18,0,1
http://safe-site-393.com,0,0.021751047742708043,0.0629395454868081,2504,1,0
http://phish-site-79.tk,9,0.9744485480692462,0.7034416732727915,3,0,1
http://safe-site-455.com,0,0.09184489336576271,0.09643177016678622,3955,1,0
http://safe-site-202.com,0,0.025301865865796594,0.04766279284358513,4064,1,0
http://safe-site-211.com,0,0.010567413671166493,0.010729507471237243,6932,1,0
http://safe-site-39.com,0,0.05034132543816781,0.1420657245751244,3168,1,0
http://safe-site-3.com,0,0.04597900099373318,0.12400753933783551,4997,1,0
http://phish-site-84.tk,4,0.6785798019066447,0.773745157204876,15,0,1
http://phish-site-227.tk,7,0.782835802022579,0.5745249119708528,18,0,1
http://safe-site-148.com,0,0.0393864555675756,0.1289611794746102,4634,1,0
http://safe-site-239.com,0,0.019049144217842307,0.05335805232463908,2769,1,0
http://safe-site-408.com,0,0.0273862726593382,0.04226991773187425,4839,1,0
http://safe-site-476.com,0,0.09962713015652826,0.16299297840844904,3034,1,0
http://safe-site-141.com,0,0.08724292308526789,0.03741625020653179,4672,1,0
http://safe-site-25.com,0,0.0003792573684850642,0.10231327552198229,5211,1,0
http://safe-site-309.com,0,0.0455152898934749,0.16336109397658258,6230,1,0
http://phish-site-280.tk,3,0.7440589764645121,0.4252729288682826,7,1,1
http://safe-site-161.com,0,0.09878463485046157,0.002723800050598535,2367,1,0
http://safe-site-13.com,0,0.03177543588461634,0.17484787368525254,4338,1,0
http://safe-site-412.com,0,0.08923698593973631,0.1702437344206854,2087,1,0
http://phish-site-305.tk,3,0.692417333682086,0.6806905614101774,16,1,1
http://phish-site-381.tk,2,0.9104904207061505,0.6099091384625143,21,0,1
http://safe-site-112.com,0,0.012393184802340829,0.012604704612879504,6519,1,0
http://phish-site-182.tk,7,0.5850554913626256,0.969835270756977,17,0,1
http://safe-site-285.com,0,0.006814610156753176,0.18468246469745978,4908,1,0
http://safe-site-399.com,0,0.006224895709564294,0.1633666620397396,6342,1,0
http://phish-site-15.tk,8,0.5893552972848017,0.4820500559419818,2,0,1
http://phish-site-478.tk,4,0.551477357538191,0.9940599730457831,23,0,1
http://phish-site-267.tk,8,0.7801072373091364,0.5586682692667015,29,0,1
http://phish-site-385.tk,5,0.9740200163592492,0.9902305644098381,1,0,1
http://safe-site-298.com,0,0.0903244217828316,0.03818287279155939,3613,1,0
http://phish-site-469.tk,2,0.8257507910532927,0.6894888667987177,22,0,1
http://phish-site-278.tk,3,0.888357409948024,0.5246364634685896,27,0,1
http://phish-site-483.tk,3,0.8911163135564876,0.7016512291072512,5,0,1
http://phish-site-135.tk,3,0.9171193496496808,0.730394532878981,12,0,1
http://phish-site-297.tk,5,0.9634667276763655,0.6876830192319627,17,0,1
http://safe-site-237.com,0,0.032464750428852364,0.1905726290229361,2849,1,0
http://phish-site-78.tk,3,0.6215821219509847,0.604702579940388,23,0,1
http://phish-site-60.tk,2,0.6969049631624943,0.5218357409061987,17,1,1
http://phish-site-490.tk,6,0.5330537642420567,0.4202569201149981,9,1,1
http://phish-site-189.tk,7,0.9344173735198424,0.7732570103277054,13,0,1
http://phish-site-192.tk,5,0.8452297891335873,0.6308605094776878,9,1,1
http://phish-site-343.tk,9,0.5962417508425917,0.7313621293211291,29,0,1
http://safe-site-314.com,0,0.07672393262462396,0.11806123984369032,4899,1,0
http://safe-site-331.com,0,0.0051239967294548945,0.032358834367260725,4010,1,0
http://safe-site-248.com,0,0.05178624316965033,0.1988108829144292,4194,1,0
http://safe-site-163.com,0,0.037505946673308845,0.06644771372473789,5777,1,0
http://phish-site-65.tk,5,0.6290810398231248,0.7224190664282717,6,1,1
http://phish-site-337.tk,4,0.8554458190387875,0.5836345931011964,26,0,1
http://safe-site-251.com,0,0.08147851722189983,0.13520364875231847,3187,1,0
http://safe-site-332.com,0,0.033345771213244446,0.0943622899458893,1263,1,0
http://safe-site-269.com,0,0.014046457882451392,0.1380513483877262,1732,1,0
http://safe-site-467.com,0,0.06962596056586993,0.1174216496615592,6821,1,0
http://safe-site-443.com,0,0.03797307592142796,0.13199965603288832,2563,1,0
http://safe-site-14.com,0,0.0030065074356263157,0.06308753602674724,5664,1,0
http://phish-site-272.tk,2,0.7762152111300256,0.9297031791105143,18,0,1
http://safe-site-279.com,0,0.06923959936788644,0.015168984448241662,2900,1,0
http://safe-site-123.com,0,0.07886096620441417,0.061356316668555524,6855,1,0
http://safe-site-402.com,0,0.0008972451853927477,0.030653052694571817,2239,1,0
http://phish-site-1.tk,5,0.7813749267011643,0.7483448777602879,25,0,1
http://phish-site-211.tk,9,0.5291594868214182,0.5349608582743811,23,0,1
http://phish-site-457.tk,5,0.5974985812471867,0.6084447617848592,7,0,1
http://safe-site-224.com,0,0.00544450029108411,0.19327745884023512,6972,1,0
http://safe-site-484.com,0,0.08688640051104696,0.04168789250076124,5532,1,0
http://phish-site-195.tk,2,0.9263666870416072,0.7953971147648407,8,0,1
http://safe-site-406.com,0,0.045866329015601316,0.05688323064211629,6062,1,0
http://safe-site-129.com,0,0.0030539287044999974,0.166541553318338,3571,1,0
http://safe-site-33.com,0,0.053083959500969516,0.13839653974861044,2677,1,0
http://phish-site-238.tk,2,0.5643092726819451,0.7476988565397382,9,0,1
http://phish-site-265.tk,2,0.9116479016565338,0.9616772329905425,4,0,1
http://phish-site-292.tk,7,0.6443678424123063,0.9577424253349399,14,0,1
http://safe-site-280.com,0,0.02366036820793557,0.035002702564864444,3487,1,0
http://safe-site-122.com,0,0.08677150105342755,0.1839844670835794,2088,1,0
http://safe-site-413.com,0,0.04411063501993931,0.16261804273435462,6392,1,0
http://phish-site-245.tk,4,0.5411348180513663,0.6419301793180408,10,0,1
http://phish-site-279.tk,5,0.8334322861122628,0.8157706875038875,21,1,1
http://phish-site-256.tk,2,0.9485694909964673,0.5425245643993655,29,1,1
http://safe-site-301.com,0,0.06765686315798185,0.174582401140422,3704,1,0
http://phish-site-108.tk,4,0.9823476301324143,0.5573931216093164,22,0,1
http://safe-site-263.com,0,0.09126211741015172,0.1759674129109209,1836,1,0
http://safe-site-175.com,0,0.0742902408876382,0.1061802979347024,4864,1,0
http://safe-site-182.com,0,0.07568280718031535,0.15316366680087987,4079,1,0
http://safe-site-164.com,0,0.0017212690421371524,0.01888432305732466,5678,1,0
http://safe-site-458.com,0,0.03700501705607082,0.1598873060965733,1991,1,0
http://phish-site-183.tk,7,0.8331077832616648,0.5048832208368972,21,0,1
http://phish-site-102.tk,7,0.9375326245630524,0.9834722987208268,21,0,1
http://phish-site-113.tk,4,0.8414880278643697,0.6599544991508626,27,0,1
http://safe-site-127.com,0,0.08623038161290185,0.09966715556757058,3295,1,0
http://phish-site-73.tk,2,0.6973118812546251,0.5784013958751497,5,0,1
http://phish-site-105.tk,3,0.6963068595766224,0.5710583347855431,17,1,1
http://phish-site-308.tk,3,0.8454077865390808,0.6715899453533318,16,0,1
http://safe-site-362.com,0,0.06120697078075661,0.10598044114169765,6590,1,0
http://phish-site-131.tk,8,0.5318464532400501,0.8687816037964726,28,0,1
http://phish-site-475.tk,5,0.5923754331970492,0.9946904874082261,10,1,1
http://phish-site-199.tk,8,0.6339842461383166,0.5775396816975237,20,0,1
http://phish-site-43.tk,7,0.6284086447981221,0.6516868001136342,20,1,1
http://phish-site-285.tk,9,0.9209419852740972,0.6200758817326862,3,0,1
http://safe-site-419.com,0,0.03804931491045106,0.020846450962513564,3165,1,0
http://phish-site-295.tk,6,0.6315925210716844,0.997139823641773,12,0,1
http://phish-site-212.tk,6,0.6967684455926495,0.8593640494483918,14,1,1
http://phish-site-448.tk,2,0.565394057499276,0.597273126936047,12,0,1
http://phish-site-464.tk,4,0.995250984000435,0.6242962380403112,3,0,1
http://phish-site-300.tk,8,0.5412383841299403,0.595258574873697,20,0,1
http://phish-site-72.tk,7,0.7285287172423283,0.44070790650797653,28,0,1
http://phish-site-165.tk,9,0.7283007322763868,0.7588368071837606,23,0,1
http://safe-site-209.com,0,0.03735366726483287,0.14010400341461215,1765,1,0
http://phish-site-241.tk,6,0.6988715874546216,0.4984962961962617,15,0,1
http://phish-site-335.tk,9,0.6336149022730535,0.6075404065546913,19,0,1
http://safe-site-180.com,0,0.07427637524917269,0.0008768184504273524,3497,1,0
http://safe-site-92.com,0,0.05223411424331405,0.16056621724634834,4048,1,0
http://safe-site-190.com,0,0.06908740928306442,0.05169345257061147,6356,1,0
http://safe-site-418.com,0,0.09066435341252824,0.14197458096693957,5249,1,0
http://phish-site-484.tk,2,0.5133371935732686,0.5817070703436098,10,0,1
http://safe-site-192.com,0,0.07184324715388088,0.05581187898232445,2365,1,0
http://safe-site-118.com,1,0.08216718687652569,0.06193927260825332,6736,1,0
http://phish-site-37.tk,6,0.9865782382035723,0.8199884400476571,10,0,1
http://safe-site-367.com,0,0.06748642410445702,0.08304576454137631,1599,1,0
http://phish-site-188.tk,6,0.6602580246464824,0.6123703687956746,14,0,1
http://safe-site-463.com,0,0.04715378425306752,0.051095156586429824,1431,1,0
http://phish-site-109.tk,2,0.6939239684520595,0.43716245553252037,24,0,1
http://phish-site-163.tk,2,0.5163234580692586,0.8763963076302743,6,0,1
http://safe-site-392.com,0,0.09652319537810888,0.1403131425495905,3639,1,0
http://safe-site-276.com,0,0.08046632658932001,0.03394150386053052,2928,0,0
http://phish-site-80.tk,7,0.7586467662433668,0.5001204687665098,1,0,1
http://safe-site-352.com,0,0.0771659235664277,0.16286215729822032,4920,1,0
http://phish-site-24.tk,6,0.8365661684861654,0.5312726151944307,4,0,1
http://phish-site-423.tk,9,0.6907895103716263,0.7491597370973855,22,1,1
http://phish-site-310.tk,3,0.9430064374143149,0.678226041043459,14,1,1
http://phish-site-12.tk,3,0.7430682415355508,0.8769013447051774,29,0,1
http://phish-site-294.tk,4,0.5186242763958178,0.852063586782047,22,0,1
http://phish-site-89.tk,8,0.9631589358816821,0.708937116570481,24,0,1
http://safe-site-254.com,1,0.07102509714371966,0.0473076134065491,4126,1,0
http://safe-site-429.com,0,0.07603474740467255,0.06303046163802253,1773,1,0
http://safe-site-181.com,1,0.024009143599944795,0.025363973218053927,3129,1,0
http://phish-site-229.tk,8,0.5358928641878016,0.5444288914312454,9,0,1
http://phish-site-42.tk,9,0.6261673614400205,0.9247928603573083,14,0,1
http://safe-site-252.com,0,0.07904962795501216,0.10066103187329474,6366,1,0
http://phish-site-399.tk,4,0.5018041065982719,0.4262898667803414,6,0,1
http://phish-site-147.tk,7,0.7571888847728117,0.8132555240666346,8,0,1
http://safe-site-464.com,0,0.09861273800179358,0.05039540894218502,2515,1,0
http://phish-site-201.tk,4,0.5747623817451568,0.5209743245505051,8,0,1
http://safe-site-62.com,0,0.083228679710151,0.10159291445545414,2257,1,0
http://safe-site-390.com,0,0.07578022876603482,0.16800567734272617,4778,1,0
http://phish-site-407.tk,6,0.6012884898443548,0.7960588671646707,8,0,1
http://safe-site-440.com,0,0.08396785990701516,0.14185932883093652,5805,1,0
http://phish-site-386.tk,8,0.9187880744022818,0.768010790393053,3,1,1
http://phish-site-378.tk,7,0.9057889788389791,0.5797974037485676,24,0,1
http://phish-site-174.tk,6,0.6871486427988296,0.5643354792955356,21,0,1
http://safe-site-40.com,0,0.012782570301687125,0.0007036095121482289,2902,1,0
http://phish-site-461.tk,2,0.9849860512864059,0.5217294420668415,10,0,1
http://phish-site-345.tk,7,0.9521513862602187,0.8314785589070252,15,0,1
http://phish-site-341.tk,6,0.6117264094796013,0.862254579341911,10,0,1
http://safe-site-35.com,0,0.05185539364475816,0.09742957133829502,4001,1,0
http://safe-site-313.com,0,0.027141786139826842,0.17505685718071823,6900,1,0
http://phish-site-248.tk,9,0.5727508989916303,0.9390164162964197,28,0,1
http://safe-site-497.com,1,0.059470313438890636,0.1462412093090548,3077,1,0
http://safe-site-7.com,0,0.06546396683477047,0.04008379868276708,6727,1,0
http://phish-site-186.tk,9,0.8270951345451294,0.6668477839976208,11,0,1
http://phish-site-383.tk,5,0.795780619175473,0.5548428573470549,10,0,1
http://phish-site-194.tk,5,0.7879936382119972,0.4658934202513459,20,0,1
http://phish-site-29.tk,8,0.5732765643522384,0.954844508373591,28,0,1
http://phish-site-275.tk,7,0.7544821654036136,0.4221598567542476,20,0,1
http://phish-site-100.tk,9,0.5585669802937376,0.5369765769757235,4,0,1
http://safe-site-482.com,0,0.06270965024597436,0.01658579354274268,3972,1,0
http://safe-site-85.com,0,0.03795364900274222,0.07050461973096418,5217,1,0
http://phish-site-228.tk,3,0.9336101037026436,0.7804269685789039,7,0,1
http://phish-site-90.tk,3,0.9717382734005491,0.4065466842565295,23,0,1
http://safe-site-17.com,0,0.06424145587392703,0.16025341689324343,6095,1,0
http://safe-site-388.com,0,0.024215301383978496,0.1365968120544905,6285,1,0
http://safe-site-368.com,1,0.0680756005137027,0.08535676125338963,3572,1,0
http://phish-site-209.tk,9,0.7263196430204291,0.45779118596184026,6,0,1
http://phish-site-495.tk,3,0.7141454004421954,0.9608989777493321,22,0,1
http://phish-site-299.tk,8,0.6764686030049971,0.5273196770572605,23,0,1
http://safe-site-24.com,0,0.05878759911008327,0.11020139954324595,2160,1,0
http://safe-site-134.com,0,0.049292629910108465,0.0217578264527154,3671,1,0
http://phish-site-266.tk,6,0.9389967444000482,0.9331263084083339,16,0,1
http://safe-site-87.com,0,0.02096710199787104,0.17072494198968718,1915,1,0
http://safe-site-318.com,0,0.0575578628981172,0.17502864828411477,3982,1,0
http://phish-site-57.tk,6,0.5994874372288798,0.4327518736124617,27,0,1
http://safe-site-49.com,0,0.0726446082483999,0.10955482795653881,2437,1,0
http://phish-site-193.tk,8,0.854745807199977,0.5464600865510458,13,0,1
http://safe-site-385.com,0,0.05042889585797514,0.19437296826050426,1451,1,0
http://phish-site-103.tk,4,0.6264118344534669,0.706403720112862,19,0,1
http://phish-site-18.tk,7,0.6547742015369821,0.7526015400536799,14,1,1
http://safe-site-107.com,0,0.09368472662463001,0.12055765283715594,5510,1,0
http://phish-site-226.tk,6,0.7739172455876171,0.762434307222575,26,0,1
http://phish-site-244.tk,6,0.6017711493395245,0.47703589922146705,7,1,1
http://phish-site-314.tk,3,0.6127015906820463,0.5279707521513262,12,0,1
http://phish-site-178.tk,4,0.644250800646788,0.781205522291543,26,0,1
http://phish-site-444.tk,6,0.816454041117535,0.44093565543843355,23,0,1
http://safe-site-199.com,0,0.07388474501411209,0.10076548991257567,5482,1,0
http://phish-site-445.tk,2,0.6801490352156733,0.7983103865900172,2,0,1
http://phish-site-332.tk,4,0.5103439844621848,0.9741959423896699,3,0,1
http://safe-site-218.com,0,0.012578703513750011,0.004867699155977579,5770,1,0
http://safe-site-383.com,0,0.07158437218159586,0.1365166212243208,6845,1,0
http://phish-site-451.tk,4,0.5376574024108574,0.9765403979729124,7,1,1
http://safe-site-240.com,0,0.00038776712109793725,0.04031667904062624,3238,1,0
http://phish-site-304.tk,5,0.9405574737334536,0.9773844757393559,1,0,1
http://safe-site-156.com,0,0.003628341622150333,0.041123533565560116,4428,1,0
http://phish-site-242.tk,2,0.9115420609418137,0.6731606468363787,26,0,1
http://phish-site-355.tk,9,0.6844925654586471,0.7506600620088419,20,1,1
http://phish-site-307.tk,8,0.518110334845524,0.4764278871858314,8,0,1
http://safe-site-104.com,0,0.0012845565754516564,0.1636481255075152,6076,1,0
http://safe-site-473.com,1,0.057109644122478334,0.1509818924663699,5171,1,0
http://safe-site-159.com,0,0.054083236856662456,0.17908915429475727,4151,1,0
http://phish-site-353.tk,7,0.5641000303547961,0.9968828888857011,16,0,1
http://safe-site-20.com,1,0.04185439465712409,0.0146056530463766,5424,1,0
http://safe-site-344.com,0,0.013891042811825217,0.185323132633901,1888,1,0
http://phish-site-382.tk,9,0.9012439434149764,0.45646985492216996,17,0,1
http://phish-site-388.tk,7,0.5966661862529935,0.7132024442563372,28,1,1
http://phish-site-303.tk,5,0.7425143964866221,0.4586596207178935,8,0,1
http://safe-site-115.com,0,0.020917213497803233,0.026300639823271268,1509,1,0
http://safe-site-459.com,0,0.0560866346332808,0.0695555605986,6522,1,0
http://phish-site-184.tk,9,0.6962551464286564,0.5774478650732846,14,0,1
http://safe-site-235.com,0,0.059092969886165594,0.16450219206014324,1729,1,0
http://safe-site-81.com,0,0.07643430488171456,0.0736896842048497,2015,1,0
http://phish-site-234.tk,4,0.5987339519763293,0.8563182969563871,11,0,1
http://phish-site-264.tk,3,0.5053293496721808,0.5012530682564289,14,0,1
http://safe-site-474.com,1,0.05239374601368372,0.019770332210115128,3694,1,0
http://safe-site-147.com,0,0.0788494751174924,0.19791009605135992,2266,1,0
http://phish-site-4.tk,9,0.9357475135566877,0.7306962624393237,7,0,1
http://phish-site-97.tk,7,0.9123412121724666,0.7843977082488491,2,0,1
http://safe-site-329.com,0,0.09548203068125538,0.056945045302837775,1411,1,0
http://safe-site-366.com,0,0.014821299350605633,0.1223034080573578,3225,1,0
http://phish-site-271.tk,3,0.6518905440642123,0.48029756671040913,21,1,1
http://phish-site-427.tk,8,0.6531419915722954,0.49606090980410983,7,0,1
http://phish-site-216.tk,3,0.9863392620280937,0.5896287496374593,3,0,1
http://safe-site-287.com,0,0.04516179583397261,0.05558883060642592,2845,1,0
http://safe-site-185.com,0,0.03129954941877888,0.0797232828783464,1426,1,0
http://safe-site-45.com,0,0.055621593576506284,0.07037269388642578,3494,1,0
http://safe-site-76.com,0,0.030986891320771193,0.08098448708049955,6438,1,0
http://safe-site-58.com,0,0.06350747904640112,0.11986851812663475,1017,1,0
http://phish-site-414.tk,7,0.6531526692490901,0.7953419648612288,18,0,1
http://safe-site-152.com,0,0.06545407929467834,0.17224202874854025,3328,1,0
http://phish-site-247.tk,3,0.9452564735794069,0.5325192384945834,3,0,1
http://safe-site-245.com,0,0.003376284088275028,0.15019131592204527,2651,1,0
http://safe-site-466.com,0,0.08224460534034407,0.1645027760593776,2337,1,0
http://safe-site-414.com,0,0.059581051093508246,0.0737985700513744,6224,1,0
http://safe-site-132.com,0,0.02855886215349577,0.02525748870383835,5222,1,0
http://phish-site-74.tk,8,0.9991487040320495,0.6622641963171907,15,0,1
http://phish-site-71.tk,7,0.7301719334423585,0.6123796808270245,12,0,1
http://safe-site-267.com,1,0.033480491558958506,0.03815486680049507,6935,1,0
http://safe-site-43.com,0,0.025606886430994437,0.12604843748768654,1495,1,0
http://phish-site-41.tk,2,0.6091632336446331,0.9415564122612763,26,0,1
http://safe-site-389.com,0,0.011190390050567113,0.1425954218758528,2567,1,0
http://safe-site-1.com,0,0.01719951841695786,0.1521288625788131,4046,1,0
http://phish-site-154.tk,6,0.5026452373387968,0.7304957734873687,18,0,1
http://phish-site-289.tk,6,0.7235794564519373,0.6504704010543123,5,0,1
http://phish-site-415.tk,9,0.6246710171550861,0.9482961125351229,8,0,1
http://safe-site-188.com,0,0.03454634787345428,0.07608932790290884,6153,1,0
http://safe-site-151.com,0,0.09617313164143529,0.07057212018407337,3125,1,0
http://phish-site-373.tk,8,0.8178949352678873,0.5907906615239561,24,0,1
http://phish-site-53.tk,4,0.6744476794691664,0.6511313433649544,24,0,1
http://safe-site-290.com,0,0.05399461873233824,0.1319499984804243,6363,1,0
http://phish-site-70.tk,9,0.8998293942296611,0.7876747342790825,27,0,1
http://safe-site-333.com,0,0.02097951851247174,0.05460524644085905,1169,1,0
http://phish-site-68.tk,7,0.7267687164568213,0.8382627235506979,22,0,1
http://phish-site-125.tk,5,0.8409338624350008,0.7230523500103418,25,0,1
http://safe-site-238.com,0,0.011416564897074,0.07233123058585644,2335,1,0
http://phish-site-468.tk,8,0.9886138500445627,0.5701526193903482,18,0,1
http://safe-site-303.com,1,0.015554921075777873,0.14796191971289582,5019,1,0
http://safe-site-349.com,0,0.0775926410019939,0.035720169482700584,3004,1,0
http://safe-site-169.com,1,0.03920197385328318,0.030994930811451594,1390,1,0
http://phish-site-21.tk,6,0.8335948956066994,0.728569429370408,20,0,1
http://safe-site-225.com,0,0.07655337361900376,0.14994666112230576,3463,1,0
http://safe-site-283.com,0,0.07853897658240022,0.12747230821555963,3696,1,0
http://safe-site-320.com,0,0.09321444159645435,0.16502087211865893,1748,1,0
http://safe-site-282.com,0,0.024274487092653885,0.16039675776198106,2694,1,0
http://phish-site-263.tk,5,0.5387389408617465,0.8067612018654972,23,0,1
http://phish-site-488.tk,2,0.9076292278723256,0.41348717640457666,23,0,1
http://safe-site-191.com,0,0.07815508193602759,0.06865561074564859,2840,1,0
http://safe-site-59.com,0,0.0363147772688022,0.05485383092336165,5709,1,0
http://safe-site-54.com,0,0.02387955063391293,0.012856884354604371,1475,1,0
http://safe-site-264.com,0,0.04209242281792258,0.1401827841348124,6095,1,0
http://safe-site-436.com,0,0.026938705506224014,0.10988843293245086,1010,1,0
http://safe-site-125.com,0,0.04559496576054405,0.10313773516914522,1259,1,0
http://safe-site-221.com,0,0.09567509714095158,0.08037968980311137,4492,1,0
http://phish-site-48.tk,4,0.9557508351003279,0.40300996538234873,26,0,1
http://phish-site-392.tk,2,0.6793519233836125,0.8035160735256255,24,0,1
http://phish-site-347.tk,4,0.6870115724694297,0.8356995676184678,1,0,1
http://safe-site-346.com,1,0.019212535446330982,0.15359021516394622,5181,1,0
http://phish-site-287.tk,9,0.5472899917424145,0.7790071441079915,18,0,1
http://safe-site-432.com,0,0.040113936058397304,0.1644704522773411,5473,1,0
http://safe-site-259.com,0,0.056095524230346874,0.08537513644173436,2400,1,0
http://safe-site-374.com,1,0.09773861848842542,0.14822176815549148,6961,1,0
http://safe-site-149.com,0,0.03664545669307948,0.06739801206834022,4731,1,0
http://safe-site-203.com,0,0.0485935313796675,0.018588626047050007,2659,1,0
http://phish-site-144.tk,7,0.8884198223545288,0.7745120758172273,14,0,1
http://safe-site-219.com,0,0.0762668445097458,0.007952165757925412,6209,1,0
http://safe-site-400.com,0,0.02989169535554589,0.009115398686350806,5710,1,0
http://safe-site-94.com,0,0.04668469388044473,0.04485248918036129,2405,1,0
http://phish-site-462.tk,5,0.6944912355621169,0.9919507847427319,11,0,1
http://safe-site-268.com,0,0.07696007908438084,0.11036481202649254,4226,1,0
http://safe-site-96.com,0,0.0983592787729938,0.04055202511365295,5206,1,0
http://phish-site-419.tk,6,0.7112823838407856,0.6178762120870485,27,0,1
http://phish-site-323.tk,4,0.9293843099342243,0.5352874320526497,11,1,1
http://safe-site-446.com,0,0.09308077806943452,0.0037901958107902315,5046,1,0
http://phish-site-219.tk,9,0.6501654656296716,0.9755117894785228,2,0,1
http://safe-site-340.com,1,0.027963058204350646,0.03898243336231773,5068,1,0
http://phish-site-322.tk,7,0.7835907600271785,0.8193378486103107,19,0,1
http://safe-site-278.com,0,0.0927812050297021,0.1129926158337467,3239,1,0
http://safe-site-272.com,0,0.015324040219897452,0.1510894573252488,1566,1,0
http://phish-site-40.tk,2,0.8494973962196211,0.7978916097131159,25,0,1
http://safe-site-480.com,0,0.07084107600047387,0.17186483554347623,2437,1,0
http://phish-site-437.tk,3,0.796074163799026,0.7206831507137248,15,0,1
http://phish-site-360.tk,2,0.519411039074874,0.9302913049972178,8,0,1
http://phish-site-380.tk,5,0.8613764418886369,0.5745896375169505,10,0,1
http://safe-site-394.com,0,0.07956663198592968,0.07423709260193222,5145,1,0
http://safe-site-405.com,0,0.03511712764359953,0.1511586152035077,2354,1,0
http://safe-site-223.com,0,0.022835584724615735,0.19294378428351744,1272,1,0
http://safe-site-244.com,0,0.0858044097459781,0.13353706626197326,1688,1,0
http://safe-site-215.com,1,0.05218301691488754,0.045307459718799126,3484,1,0
http://safe-site-184.com,0,0.0078070116274018275,8.177397187585367e-05,5344,1,0
http://phish-site-389.tk,3,0.5965299266723496,0.6824731222992504,22,0,1
http://phish-site-175.tk,5,0.7800227186707748,0.5271171679825555,28,0,1
http://phish-site-59.tk,4,0.6728734735709838,0.5510776235123337,16,0,1
http://safe-site-422.com,0,0.09499441838264035,0.15016997611630736,4856,1,0
http://safe-site-288.com,0,0.023758883467740133,0.1091629655455521,5198,1,0
http://phish-site-161.tk,7,0.92970675635252,0.657442637617663,3,0,1
http://safe-site-465.com,0,0.06089493206214237,0.1983591467158647,5323,1,0
http://phish-site-371.tk,9,0.6180812652389641,0.41205712209159945,7,1,1
http://safe-site-2.com,0,0.06384388827336683,0.17337568826432398,1147,1,0
http://phish-site-306.tk,9,0.536527042706531,0.7316173951783704,1,0,1
http://phish-site-410.tk,3,0.7911731996407783,0.8610750269725245,27,0,1
http://phish-site-486.tk,6,0.5570406323512103,0.5803760139333947,1,0,1
http://phish-site-363.tk,9,0.98994198601614,0.8919543625222268,5,0,1
http://phish-site-127.tk,2,0.5268151008945173,0.877855158339184,2,0,1
http://safe-site-75.com,0,0.0699688841793618,0.016460231047669006,6764,1,0
http://safe-site-341.com,1,0.03066089076024745,0.12912555252233193,4323,1,0
http://phish-site-432.tk,2,0.6941765152696504,0.6560567520846918,18,0,1
http://safe-site-89.com,0,0.035011071200839065,0.06082641005400633,2574,1,0
http://phish-site-28.tk,3,0.8405347464450904,0.7538449006654908,6,1,1
http://safe-site-205.com,0,0.0736994491276317,0.19542393179857054,4957,1,0
